0000_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,50.
0000_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,50.
0000_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,50.
0000_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,50.
0000_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,50.
0000_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,50.
0001_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,40.
0001_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,40.
0001_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,40.
0001_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,40.
0001_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,40.
0001_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,40.
0002_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,40.
0002_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,40.
0002_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,40.
0002_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,40.
0002_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,40.
0002_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,40.
0003_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,40.
0003_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,40.
0003_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,40.
0003_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,40.
0003_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,40.
0003_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,40.
0004_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,40.
0004_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,40.
0004_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,40.
0004_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,40.
0004_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,40.
0004_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,40.
0005_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-10.,0.,40.
0005_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-10.,0.,40.
0005_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-10.,0.,40.
0005_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-10.,0.,40.
0005_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-10.,0.,40.
0005_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-10.,0.,40.
0006_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-20.,0.,40.
0006_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-20.,0.,40.
0006_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-20.,0.,40.
0006_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-20.,0.,40.
0006_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-20.,0.,40.
0006_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-20.,0.,40.
0007_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-30.,0.,40.
0007_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-30.,0.,40.
0007_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-30.,0.,40.
0007_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-30.,0.,40.
0007_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-30.,0.,40.
0007_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,40.
0008_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,40.,0.,30.
0008_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,40.,0.,30.
0008_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,40.,0.,30.
0008_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,40.,0.,30.
0008_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,40.,0.,30.
0008_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,40.,0.,30.
0009_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,30.
0009_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,30.
0009_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,30.
0009_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,30.
0009_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,30.
0009_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,30.
0010_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,30.
0010_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,30.
0010_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,30.
0010_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,30.
0010_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,30.
0010_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,30.
0011_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,30.
0011_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,30.
0011_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,30.
0011_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,30.
0011_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,30.
0011_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,30.
0012_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,30.
0012_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,30.
0012_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,30.
0012_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,30.
0012_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,30.
0012_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,30.
0013_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-10.,0.,30.
0013_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-10.,0.,30.
0013_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-10.,0.,30.
0013_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-10.,0.,30.
0013_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-10.,0.,30.
0013_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-10.,0.,30.
0014_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-20.,0.,30.
0014_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-20.,0.,30.
0014_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-20.,0.,30.
0014_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-20.,0.,30.
0014_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-20.,0.,30.
0014_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-20.,0.,30.
0015_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-30.,0.,30.
0015_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-30.,0.,30.
0015_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-30.,0.,30.
0015_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-30.,0.,30.
0015_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-30.,0.,30.
0015_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,30.
0016_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-40.,0.,30.
0016_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-40.,0.,30.
0016_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-40.,0.,30.
0016_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-40.,0.,30.
0016_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-40.,0.,30.
0016_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-40.,0.,30.
0017_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,40.,0.,20.
0017_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,40.,0.,20.
0017_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,40.,0.,20.
0017_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,40.,0.,20.
0017_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,40.,0.,20.
0017_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,40.,0.,20.
0018_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,20.
0018_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,20.
0018_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,20.
0018_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,20.
0018_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,20.
0018_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,20.
0019_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,20.
0019_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,20.
0019_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,20.
0019_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,20.
0019_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,20.
0019_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,20.
0020_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,20.
0020_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,20.
0020_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,20.
0020_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,20.
0020_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,20.
0020_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,20.
0021_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,20.
0021_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,20.
0021_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,20.
0021_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,20.
0021_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,20.
0021_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,20.
0022_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-10.,0.,20.
0022_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-10.,0.,20.
0022_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-10.,0.,20.
0022_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-10.,0.,20.
0022_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-10.,0.,20.
0022_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-10.,0.,20.
0023_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-20.,0.,20.
0023_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-20.,0.,20.
0023_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-20.,0.,20.
0023_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-20.,0.,20.
0023_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-20.,0.,20.
0023_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-20.,0.,20.
0024_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-30.,0.,20.
0024_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-30.,0.,20.
0024_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-30.,0.,20.
0024_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-30.,0.,20.
0024_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-30.,0.,20.
0024_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,20.
0025_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-40.,0.,20.
0025_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-40.,0.,20.
0025_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-40.,0.,20.
0025_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-40.,0.,20.
0025_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-40.,0.,20.
0025_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-40.,0.,20.
0026_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,40.,0.,10.
0026_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,40.,0.,10.
0026_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,40.,0.,10.
0026_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,40.,0.,10.
0026_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,40.,0.,10.
0026_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,40.,0.,10.
0027_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,10.
0027_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,10.
0027_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,10.
0027_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,10.
0027_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,10.
0027_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,10.
0028_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,10.
0028_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,10.
0028_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,10.
0028_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,10.
0028_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,10.
0028_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,10.
0029_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,10.
0029_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,10.
0029_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,10.
0029_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,10.
0029_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,10.
0029_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,10.
0030_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,10.
0030_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,10.
0030_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,10.
0030_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,10.
0030_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,10.
0030_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,10.
0031_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-10.,0.,10.
0031_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-10.,0.,10.
0031_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-10.,0.,10.
0031_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-10.,0.,10.
0031_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-10.,0.,10.
0031_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-10.,0.,10.
0032_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-20.,0.,10.
0032_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-20.,0.,10.
0032_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-20.,0.,10.
0032_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-20.,0.,10.
0032_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-20.,0.,10.
0032_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-20.,0.,10.
0033_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-30.,0.,10.
0033_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-30.,0.,10.
0033_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-30.,0.,10.
0033_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-30.,0.,10.
0033_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-30.,0.,10.
0033_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,10.
0034_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-40.,0.,10.
0034_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-40.,0.,10.
0034_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-40.,0.,10.
0034_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-40.,0.,10.
0034_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-40.,0.,10.
0034_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-40.,0.,10.
0035_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,50.,0.,-0.
0035_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,50.,0.,-0.
0035_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,50.,0.,-0.
0035_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,50.,0.,-0.
0035_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,50.,0.,-0.
0035_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,50.,0.,-0.
0036_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,40.,0.,-0.
0036_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,40.,0.,-0.
0036_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,40.,0.,-0.
0036_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,40.,0.,-0.
0036_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,40.,0.,-0.
0036_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,40.,0.,-0.
0037_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,-0.
0037_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,-0.
0037_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,-0.
0037_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,-0.
0037_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,-0.
0037_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,-0.
0038_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,-0.
0038_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,-0.
0038_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,-0.
0038_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,-0.
0038_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,-0.
0038_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,-0.
0039_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,-0.
0039_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,-0.
0039_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,-0.
0039_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,-0.
0039_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,-0.
0039_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,-0.
0040_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,-0.
0040_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,-0.
0040_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,-0.
0040_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,-0.
0040_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,-0.
